providlyear;ns;ew;objekt;typmetod;Ag (ppb);Al (ppm);As (ppm);Au (ppb);Ba (ppm);Be (ppm);Bi (ppm);Ca (ppm);Cd (ppm);Ce (ppm);Co (ppm);Cr (ppm);Cs (ppm);Cu (ppm);Dy (ppm);Er (ppm);Eu (ppm);Fe (ppm);Ga (ppm);Gd (ppm);Hf (ppm);Ho (ppm);K (ppm);La (ppm);Li (ppm);Lu (ppm);Mg (ppm);Mn (ppm);Mo (ppm);Na (ppm);Nb (ppm);Nd (ppm);Ni (ppm);P (ppm);Pb (ppm);Pd (ppb);Pr (ppm);Rb (ppm);Rh (ppb);S (ppm);Sb (ppm);Sc (ppm);Sm (ppm);Sn (ppm);Sr (ppm);Tb (ppm);Te (ppb);Th (ppm);Ti (ppm);Tl (ppm);Tm (ppm);U (ppm);V (ppm);W (ppm);Y (ppm);Yb (ppm);Zn (ppm);Zr (ppm)
201108118;6762403;464221;KJPA;ICPSGUX;32.6810;;;0.1700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.2580;;;;;;;;10.9690;;;;;;;;;;;
201108119;6762762;453166;KJPA;ICPALSX;;10662.4004;2.2550;;47.0310;0.6940;0.3640;1599.4500;0.0846;96.1360;3.8690;7.3950;1.7860;5.5350;3.0040;1.5630;0.6580;10815.7998;2.9550;3.7350;0.8510;0.5750;1509.4100;31.2300;4.5110;0.1940;1215.6000;243.1600;0.1360;193.7960;2.0790;29.3090;5.8300;511.4330;25.6690;139.0000;8.2460;14.6880;;36.1320;0.2140;2.0990;5.3920;0.6970;15.6810;0.5410;;9.9920;1308.5601;0.1220;0.2190;2.9030;24.0300;0.2660;12.9990;1.4120;27.4860;26.9000
201108119;6762762;453166;KJPA;ICPSGUX;39.7380;;;0.3820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9000;;;;;;;;29.3350;;;;;;;;;;;
201108120;6749738;451636;KJPA;ICPALSX;;2247.9199;1.4680;;20.1650;0.2080;0.0624;857.1710;0.0239;35.5380;1.3040;3.6620;0.7010;1.3460;1.5310;0.7480;0.4160;4614.2300;0.6140;2.1270;0.2380;0.2840;426.9770;17.5170;0.9880;0.0806;290.9050;89.0650;0.0712;35.9260;0.9320;15.3980;2.0680;276.3720;4.8540;43.8000;4.2340;3.4900;;14.1710;0.1380;0.5610;2.8190;0.2480;4.8340;0.2840;;3.4660;440.4040;0.0215;0.0971;0.6960;12.1980;0.1320;7.9570;0.6150;16.5410;9.9210
201108120;6749738;451636;KJPA;ICPSGUX;26.6040;;;1.0200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.9350;;;;;;;;10.8410;;;;;;;;;;;
201108121;6752341;464479;KJPA;ICPALSX;;13899.0000;2.2280;;57.7160;0.8050;0.5600;1938.0501;0.0814;65.6550;6.4680;8.2570;2.0970;10.0600;2.4240;1.2580;0.5580;12305.9004;3.4470;3.1110;0.5610;0.4640;1110.8700;26.4990;7.5850;0.1530;2003.6801;343.6700;0.2310;143.2540;2.6760;23.2410;6.5820;572.5160;17.5510;128.0000;6.4590;12.6680;;52.7720;0.1990;2.2700;4.1650;0.6820;24.0820;0.4420;;7.6830;1318.6200;0.0946;0.1670;1.8780;28.2500;0.2810;11.5420;1.0940;26.5340;20.9920
201108121;6752341;464479;KJPA;ICPSGUX;51.7400;;;0.6030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0600;;;;;;;;37.4740;;;;;;;;;;;
201108122;6736709;462479;KJPA;ICPALSX;;8241.4502;2.2120;;42.4400;0.5740;0.3320;2724.0000;0.0728;64.4720;3.6990;11.9330;1.8060;8.5950;2.4860;1.3480;0.5610;13593.9004;3.3310;3.2090;0.5370;0.4950;710.0340;26.0940;8.6140;0.1630;2740.8999;281.4360;0.1740;60.7740;2.1540;24.1280;4.1100;617.4110;13.5280;108.0000;6.6500;7.2760;;28.6810;0.3250;3.5490;4.4060;2.0270;27.4170;0.4640;;6.0590;1340.3300;0.0700;0.1820;1.8540;28.0970;0.4360;13.2880;1.1850;30.6180;20.5730
201108122;6736709;462479;KJPA;ICPSGUX;60.9760;;;0.6490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.8600;;;;;;;;14.1360;;;;;;;;;;;
201108123;6729186;463665;KJPA;ICPALSX;;8814.8604;1.5070;;23.9240;0.5080;0.2140;1278.4100;0.0684;66.8170;1.9730;10.4090;1.2320;2.8210;2.3010;1.2210;0.5260;9977.3604;2.2430;2.5960;0.3040;0.4380;382.8270;22.3390;7.0890;0.1640;1207.5900;119.9400;0.2190;63.6600;3.3030;19.6050;3.2350;345.1960;13.2610;61.3000;5.4040;6.8700;;70.3540;0.2370;2.7040;3.6160;1.1150;19.7400;0.3980;;7.4660;1355.0700;0.0538;0.1680;2.6095;20.9110;0.4730;10.0530;1.1550;23.0560;11.2320
201108123;6729186;463665;KJPA;ICPSGUX;73.1120;;;1.4460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.7430;;;;;;;;16.2190;;;;;;;;;;;
201108124;6713769;476213;KJPA;ICPALSX;;9232.3398;0.9610;;35.1170;0.6360;0.2180;2939.0801;0.0532;74.0510;3.3180;9.4270;0.8010;3.6310;2.9030;1.6530;0.5130;12104.7002;3.3260;3.2440;0.4940;0.5820;616.9830;24.7940;8.7770;0.2330;1912.6300;194.9220;0.1920;401.0680;5.5920;22.8150;3.0040;443.3520;10.5950;97.7000;6.2460;8.6750;;23.5010;0.1290;3.2370;4.2340;1.8820;31.5100;0.5030;;12.3630;1579.0000;0.0923;0.2380;3.1090;27.7010;0.8350;14.8830;1.6180;22.4560;17.1790
201108124;6713769;476213;KJPA;ICPSGUX;57.2080;;;0.0500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.5840;;;;;;;;13.8460;;;;;;;;;;;
201108125;6716285;466497;KJPA;ICPALSX;;10355.5000;1.4880;;50.1990;0.4730;0.4290;2946.0300;0.0475;64.3110;4.4730;12.4750;1.6290;10.9400;3.2200;1.7260;0.7090;13781.0996;3.1710;3.9170;0.7900;0.6160;823.7320;28.0650;9.6460;0.2480;2666.2000;194.0760;0.2300;118.9500;3.8930;26.9010;4.4780;759.6010;13.7540;132.0000;7.2920;9.1610;;59.6590;0.2010;3.3350;5.2120;1.5270;22.8560;0.5870;;13.9740;1565.3500;0.0828;0.2550;7.3685;33.9140;1.5760;14.1230;1.7850;25.1800;20.9970
201108125;6716285;466497;KJPA;ICPSGUX;57.2650;;;0.8790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.9210;;;;;;;;12.6710;;;;;;;;;;;
201108126;6723418;478540;KJPA;ICPALSX;;8363.5703;0.7910;;29.9380;0.7490;0.3440;1047.8200;0.0666;64.5870;3.0290;6.4390;1.2550;2.6770;2.4450;1.3930;0.3120;8500.1699;2.6410;2.8280;0.9850;0.4900;959.7290;25.7230;8.1830;0.2050;928.2930;179.3110;0.1890;110.2880;3.8320;20.8680;4.1790;264.3420;14.5510;128.0000;6.0950;13.6200;;35.5160;0.1210;1.6860;3.8630;1.4730;10.6640;0.4350;;13.4720;826.0180;0.1170;0.2080;2.9790;14.9590;0.7290;12.7120;1.4660;19.7530;28.3940
201108126;6723418;478540;KJPA;ICPSGUX;70.3600;;;0.4280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0550;;;;;;;;14.9200;;;;;;;;;;;
201108127;6714690;486725;KJPA;ICPALSX;;6391.2300;1.0030;;43.4900;0.7240;0.3570;2967.1799;0.1000;106.1330;2.8570;8.7240;1.0930;11.1610;4.3640;2.5560;0.6790;12723.0000;2.7060;4.8200;0.9630;0.8790;762.8870;35.0330;8.9080;0.3680;1532.2300;223.2510;0.2560;91.9670;5.0370;31.7030;3.8020;597.7420;21.4460;117.0000;8.9720;10.7830;;19.2530;0.1380;2.3790;6.0780;2.0470;22.4010;0.7640;;22.6790;1527.4100;0.1110;0.3700;5.4460;29.5370;0.8300;20.7030;2.5560;25.2090;26.9060
201108127;6714690;486725;KJPA;ICPSGUX;98.8180;;;0.2190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.3360;;;;;;;;13.5780;;;;;;;;;;;
201108128;6726752;488564;KJPA;ICPALSX;;10984.5000;1.1770;;36.1700;0.5290;0.1960;1552.9800;0.0519;58.4920;2.6160;8.0180;0.9470;3.7080;1.8410;0.9740;0.4100;9804.5000;2.8950;2.2290;0.5040;0.3430;951.8110;18.5820;5.2390;0.1210;1340.6000;165.4360;0.1210;140.0240;2.5310;16.2120;4.2790;369.4470;13.2280;106.0000;4.5630;10.9830;;35.1020;0.1190;1.9570;2.9810;0.8190;16.1720;0.3250;;7.2870;1090.2900;0.0867;0.1330;1.3790;22.3510;0.2810;8.8830;0.8760;21.4820;17.5630
201108128;6726752;488564;KJPA;ICPSGUX;54.8510;;;0.3620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.3590;;;;;;;;15.2480;;;;;;;;;;;
201108129;6736817;490624;KJPA;ICPALSX;;7732.4302;1.1490;;38.2810;0.5480;0.1580;1045.4700;0.0544;84.3200;2.2920;9.7050;1.1120;2.9660;1.9590;0.9810;0.4420;10322.2002;2.3130;2.1830;0.3200;0.3790;502.7610;23.5260;6.0970;0.1420;994.3270;122.3320;0.1780;66.1270;2.9660;19.2590;4.2480;230.6250;12.4270;170.0000;5.4300;9.9600;;74.5520;0.1240;1.6790;3.2540;0.7830;15.2290;0.3240;;7.4790;1158.6801;0.0718;0.1500;2.0850;22.3760;0.3300;9.4480;0.9970;16.7510;10.6700
201108129;6736817;490624;KJPA;ICPSGUX;52.4120;;;1.8460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0340;;;;;;;;13.8780;;;;;;;;;;;
201108130;6737940;476967;KJPA;ICPALSX;;9477.2197;1.2990;;22.9630;0.9710;0.3760;832.7050;0.1130;106.9160;2.2250;5.5850;2.3300;1.6580;3.1440;1.9200;0.2700;12314.5996;3.2940;3.4240;1.1250;0.6410;760.5180;36.1520;14.7960;0.2950;704.7490;190.9330;0.5190;72.3060;7.0250;27.8050;2.7670;207.4650;20.5330;172.0000;8.2300;19.1700;;71.2920;0.1420;1.9290;4.8740;2.2710;9.6790;0.5350;;19.9410;1121.9301;0.1360;0.2830;5.8680;16.1790;1.1210;17.8200;1.9800;32.7670;34.8330
201108130;6737940;476967;KJPA;ICPSGUX;118.1860;;;0.7280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.7500;;;;;;;;17.3680;;;;;;;;;;;
201108131;6701211;464494;KJPA;ICPALSX;;9325.8496;1.0150;;64.5530;0.5240;0.4010;3217.0000;0.0383;62.6220;4.0840;10.9160;0.6980;7.8460;2.9560;1.6800;0.7020;11391.5996;2.7750;3.4250;0.6940;0.5880;881.2590;24.5180;6.0470;0.2210;1537.7200;198.5180;0.1750;157.6890;3.3550;22.8600;4.0430;514.5240;7.9530;220.0000;6.3170;7.8090;;19.4070;0.1650;2.9320;4.2690;1.2220;32.1210;0.5160;;8.5370;1608.9900;0.0809;0.2360;3.1250;32.3390;0.4030;15.4720;1.5900;16.0830;19.6080
201108131;6701211;464494;KJPA;ICPSGUX;69.8310;;;2.2540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.2300;;;;;;;;5.9220;;;;;;;;;;;
201108132;6703469;477352;KJPA;ICPALSX;;10718.5996;1.0940;;44.0850;0.7150;0.2470;2329.7300;0.0388;138.9200;5.3250;11.1650;1.1700;4.1270;3.0800;1.7690;0.6000;12139.5996;3.1870;3.4250;0.6560;0.6250;533.6990;27.2400;10.5460;0.2440;1964.1600;195.8630;0.2400;113.1830;5.6770;24.3760;4.2960;404.0290;12.8600;111.0000;6.7830;9.2000;;59.9390;0.1270;3.1560;4.4910;1.9690;25.6420;0.5560;;13.5320;1665.8300;0.0787;0.2530;3.2530;30.2170;0.8220;15.5460;1.7210;23.8310;20.0940
201108132;6703469;477352;KJPA;ICPSGUX;63.1900;;;0.1590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.3420;;;;;;;;14.6480;;;;;;;;;;;
201108133;6700326;487206;KJPA;ICPALSX;;11198.2998;1.3880;;56.8480;0.9800;0.6720;3421.1001;0.0975;96.6970;4.6620;11.1250;1.7310;7.9240;3.8400;2.3670;0.6040;16230.2002;4.5650;4.3080;0.9210;0.8030;1017.7800;35.1130;16.6660;0.3500;2820.4199;337.3200;0.4410;107.8120;7.6270;29.9140;5.7120;629.7530;28.1050;124.0000;8.2060;14.0000;;30.9730;0.1780;3.5920;5.6360;2.5390;26.2730;0.6720;;19.4790;1755.9900;0.1160;0.3480;7.3210;31.7060;1.2110;20.6920;2.4070;41.5420;28.4730
201108133;6700326;487206;KJPA;ICPSGUX;62.4940;;;1.8910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.0980;;;;;;;;12.8880;;;;;;;;;;;
201108134;6689501;491314;KJPA;ICPALSX;;4470.6499;0.6000;;17.2780;0.3470;0.1430;2596.5400;0.0468;43.4220;1.9850;7.7050;0.4030;3.8780;2.3510;1.3870;0.3850;10409.0996;1.6260;2.6120;0.4420;0.4860;357.8140;17.9690;3.5140;0.1920;864.0510;128.1640;0.1280;70.8510;3.7710;16.7020;2.9700;506.6500;7.6500;96.9000;4.6010;4.0820;;15.6150;0.0862;1.7410;3.2710;1.1360;16.1160;0.3990;;6.4150;1124.3400;0.0483;0.7220;1.9130;23.6330;0.6190;12.6760;1.2880;11.9340;15.0820
201108134;6689501;491314;KJPA;ICPSGUX;38.2620;;;0.0500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.6590;;;;;;;;5.8880;;;;;;;;;;;
201108135;6688790;476480;KJPA;ICPALSX;;17530.0996;1.4520;;85.8710;0.9140;0.2690;2585.7500;0.0617;56.7310;5.2910;14.2600;1.8550;6.6460;2.5530;1.4140;0.5560;14512.7002;4.9450;2.9420;0.9560;0.5060;2998.0901;24.1240;9.9970;0.1920;2486.0200;214.9850;0.1460;156.0980;3.3280;19.8860;6.8110;499.8260;11.9300;137.0000;5.5830;22.8240;;15.5040;0.1720;3.4260;3.6710;1.5290;28.6240;0.4390;;11.1610;1743.9800;0.1640;0.1960;3.3120;33.1520;0.5190;12.5460;1.2700;26.7590;27.4130
201108135;6688790;476480;KJPA;ICPSGUX;68.6270;;;0.6600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.3160;;;;;;;;11.3630;;;;;;;;;;;
201108136;6688705;464992;KJPA;ICPALSX;;8106.6201;1.2300;;17.0490;0.4780;0.3700;2349.4600;0.0695;53.2310;2.0460;7.9710;0.7800;3.0310;2.3860;1.2670;0.4780;9742.5098;2.4890;2.5760;0.2500;0.4700;450.4790;19.0750;4.3930;0.1630;1203.9700;124.6510;0.2580;77.5980;4.1090;16.2580;2.8270;365.8600;13.8650;70.2000;4.3740;5.4640;;49.0530;0.1550;2.0070;3.2480;1.0800;20.6890;0.3970;;7.1470;1482.0000;0.0665;0.1760;2.5480;21.3560;0.4380;11.7160;1.1550;16.0520;8.3730
201108136;6688705;464992;KJPA;ICPSGUX;86.8790;;;0.0500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0620;;;;;;;;16.0490;;;;;;;;;;;
201108137;6676306;464890;KJPA;ICPALSX;;6169.1201;1.1030;;22.5240;0.4160;0.1900;2873.7000;0.0570;57.4380;2.2760;9.3340;0.5660;3.2800;2.9960;1.6460;0.5130;10944.2002;2.5240;3.3150;0.5070;0.5930;460.5330;23.1100;4.7150;0.2160;1212.5800;123.2880;0.2590;84.2560;4.9530;20.3360;2.9970;439.1530;9.1320;86.5000;5.6830;5.1220;;21.7540;0.1560;2.4610;4.0700;1.3230;25.2500;0.5030;;9.4720;1421.6899;0.0585;0.2310;2.5060;25.1690;0.4570;16.3750;1.5480;15.3820;21.3550
201108137;6676306;464890;KJPA;ICPSGUX;38.1350;;;0.4260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.4020;;;;;;;;8.0070;;;;;;;;;;;
201108138;6677207;475694;KJPA;ICPALSX;;5631.2300;0.9160;;24.7930;0.2910;0.1340;3357.2300;0.0369;42.9790;2.1120;9.1810;0.3950;3.1210;2.3480;1.2670;0.4690;10719.5996;2.0650;2.7630;0.5380;0.4500;475.1410;20.1980;4.0850;0.1630;1144.8101;119.5270;0.1280;82.1690;3.1470;18.1560;3.2770;557.6810;6.5710;97.3000;4.9310;4.8130;;15.5240;0.1480;2.3690;3.4740;1.1080;25.4600;0.4090;;5.6820;1412.4301;0.0454;0.1730;2.9760;25.7850;0.5650;12.8820;1.1490;12.6150;18.0430
201108138;6677207;475694;KJPA;ICPSGUX;51.8330;;;0.2750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.5640;;;;;;;;8.5120;;;;;;;;;;;
201108139;6677522;489234;KJPA;ICPALSX;;5393.3501;0.5660;;17.7890;0.3950;0.1800;2796.5200;0.0553;44.5210;1.9510;7.5060;0.4800;9.6530;2.6770;1.6070;0.4490;10439.2998;2.1550;2.8180;0.7240;0.5470;504.2800;19.8720;4.7870;0.2380;1094.4500;119.3480;0.1400;100.5550;4.7710;18.8110;2.7360;484.9230;7.8060;140.0000;5.1410;5.9680;;18.6370;0.0974;2.0950;3.7940;1.3380;19.3770;0.4540;;8.0250;1315.5800;0.0682;0.2320;3.3270;23.2930;0.6230;14.7540;1.6300;12.7210;20.1260
201108139;6677522;489234;KJPA;ICPSGUX;62.3960;;;0.1610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.5990;;;;;;;;6.1410;;;;;;;;;;;
201108140;6663839;488574;KJPA;ICPALSX;;4992.4502;0.5840;;11.0090;0.3230;0.1420;3098.9700;0.0501;44.3980;2.0060;7.7790;0.2850;1.8760;2.5910;1.4770;0.4580;7995.1099;1.6470;2.9570;0.5550;0.5140;261.4480;19.5160;2.5050;0.2080;705.1080;111.4250;0.1690;93.3450;4.5620;18.1640;2.1130;369.7280;7.3350;82.3000;5.0170;3.1720;;24.2780;0.1070;1.8160;3.6020;1.2710;21.4050;0.4480;;7.7700;1065.2600;0.0543;0.2070;2.2490;21.0450;0.6360;13.0240;1.4390;13.1880;17.2090
201108140;6663839;488574;KJPA;ICPSGUX;47.1110;;;0.8500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.6260;;;;;;;;6.8460;;;;;;;;;;;
201108141;6650947;489349;KJPA;ICPALSX;;15021.7998;0.9240;;60.1000;0.8070;0.2780;3035.3601;0.0621;55.8230;5.5240;19.5810;1.3970;10.0690;2.9340;1.6570;0.5860;14806.5996;5.0960;3.3720;0.5690;0.5830;1649.8300;24.6750;8.2600;0.2140;3173.1499;191.3700;0.1880;164.0130;4.8120;20.8390;7.9730;368.6490;10.3960;104.0000;5.7310;18.8760;;42.7810;0.1180;4.0770;4.1020;1.7940;21.2030;0.5030;;11.7530;1569.7300;0.1150;0.2240;3.1690;31.9290;0.9890;15.3320;1.4700;23.3760;22.2330
201108141;6650947;489349;KJPA;ICPSGUX;50.9660;;;0.3620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.5250;;;;;;;;17.8930;;;;;;;;;;;
201108142;6661760;477983;KJPA;ICPALSX;;8860.0195;0.6100;;19.9550;0.4750;0.2350;2600.3601;0.0546;49.7430;1.6320;9.0630;0.3160;2.0320;2.9860;1.6240;0.4690;5503.0698;2.0940;3.5070;0.1680;0.6040;188.2390;25.9530;2.8610;0.1970;948.9850;87.3410;0.1340;69.2420;4.0360;20.5230;2.1540;345.1520;7.9570;39.5000;5.6610;2.3730;;60.2830;0.0892;2.3580;4.0490;1.1600;23.8150;0.5150;;7.7820;1138.3800;0.0232;0.2170;2.5580;12.1690;0.3430;15.0170;1.4060;9.8940;5.8250
201108142;6661760;477983;KJPA;ICPSGUX;25.6930;;;0.0500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.6020;;;;;;;;6.4560;;;;;;;;;;;
201108143;6649876;477259;KJPA;ICPALSX;;6290.4102;0.8460;;17.0590;0.4650;0.1330;3500.7400;0.0313;65.7230;2.5610;8.1440;0.8130;2.9220;2.6060;1.4300;0.4660;12517.4004;3.2040;3.1310;0.2870;0.5110;395.7030;26.7840;8.2360;0.1910;2149.8701;160.7810;0.3670;66.7880;4.6670;20.8600;2.5970;724.1840;11.4950;127.0000;5.6680;4.7630;;47.6870;0.1030;2.4710;3.8960;1.3580;25.2800;0.4550;;9.4060;1526.9399;0.0430;0.1990;3.7360;27.6890;0.4950;14.1810;1.3300;21.0920;11.6770
201108143;6649876;477259;KJPA;ICPSGUX;30.7140;;;0.8330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.7810;;;;;;;;7.3090;;;;;;;;;;;
201108144;6652668;466850;KJPA;ICPALSX;;5709.3198;0.9570;;23.2970;0.4680;0.2220;3973.8101;0.0540;51.1370;2.7300;10.5560;0.4830;3.8630;3.0450;1.7590;0.5350;11872.2998;2.6790;3.4330;0.6660;0.6170;407.3480;23.8750;4.4350;0.2310;1397.2900;153.1100;0.1750;103.9520;4.4800;20.6480;4.3190;492.8410;9.5460;104.0000;5.7700;4.5450;;15.7490;0.1650;2.3930;4.1520;1.4870;32.1500;0.5120;;9.5050;1498.9600;0.0576;0.2370;3.0350;28.1250;0.4750;16.3390;1.6320;14.8260;22.9440
201108144;6652668;466850;KJPA;ICPSGUX;60.3190;;;0.9550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.5510;;;;;;;;7.9240;;;;;;;;;;;
201108145;6663883;464544;KJPA;ICPALSX;;5227.6499;1.1170;;10.9840;0.4090;0.2890;3068.3401;0.0658;48.3930;1.8860;8.6040;0.2940;3.5620;2.7810;1.5520;0.4550;11105.7002;1.8420;3.0790;0.5360;0.5500;279.6610;19.7450;2.6180;0.2160;966.8900;119.8250;0.1470;76.9470;3.7910;19.0040;2.6150;495.6640;10.6580;91.2000;5.1230;2.6290;;20.8270;0.1540;1.9010;3.9170;1.5370;22.1830;0.4780;;9.9420;1149.7200;0.0356;0.2240;2.2540;24.1380;0.5010;14.3420;1.5200;14.8870;18.0720
201108145;6663883;464544;KJPA;ICPSGUX;57.6050;;;0.2310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0100;;;;;;;;10.9940;;;;;;;;;;;
201108146;6686322;455405;KJPA;ICPALSX;;9775.2598;0.9690;;17.9360;0.2880;0.1350;4574.1001;0.0464;44.5010;2.2110;13.4190;0.4440;2.7840;2.4420;1.3390;0.5800;16438.8008;2.0950;2.9250;0.3490;0.4810;344.9300;21.7260;3.4500;0.1530;1671.1000;164.2490;0.2030;103.8930;4.5990;18.3440;3.7520;662.2350;6.3420;79.3000;5.0250;4.1260;;97.2930;0.1490;3.6050;3.5300;1.0910;28.5110;0.4410;;5.8620;2464.8999;0.0422;0.1780;1.5340;36.4570;0.3320;12.2670;1.1500;11.5130;14.1620
201108146;6686322;455405;KJPA;ICPSGUX;41.3890;;;0.2500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9620;;;;;;;;22.8440;;;;;;;;;;;
201108147;6679611;449983;KJPA;ICPALSX;;4012.3999;0.7970;;20.3620;0.3100;0.1450;2761.8101;0.0404;35.8600;1.5210;7.1920;0.2730;4.0660;2.3900;1.3580;0.4540;9526.7100;1.4800;2.6410;0.5630;0.4880;261.0750;18.2450;1.7570;0.1820;716.9760;103.2090;0.1790;65.1220;3.8330;16.3610;2.4610;368.3330;6.9720;133.0000;4.4560;2.4360;;12.3970;0.1090;1.8140;3.1170;0.8960;21.8470;0.3990;;6.2400;1297.4800;0.0248;0.1930;2.1450;23.0840;0.3410;12.5630;1.3500;10.2040;16.3330
201108147;6679611;449983;KJPA;ICPSGUX;74.1370;;;0.3980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.7270;;;;;;;;11.7390;;;;;;;;;;;
201108148;6663442;453812;KJPA;ICPALSX;;5724.1699;1.0090;;18.7960;0.3190;0.1530;3520.5801;0.0379;47.3280;2.8510;7.9410;0.3150;2.9280;2.7710;1.5860;0.5940;10520.2002;2.1240;3.0310;0.5380;0.5490;388.5510;21.1150;2.8710;0.2040;883.3550;152.4610;0.2390;160.9690;4.5530;19.9400;2.8330;527.1270;7.9610;75.3000;5.3610;3.6850;;23.1420;0.1560;2.3280;3.8490;1.2360;35.4550;0.4640;;6.8450;1440.3600;0.0470;0.2250;1.9090;26.7520;0.4550;14.2290;1.5350;11.1420;17.0910
201108148;6663442;453812;KJPA;ICPSGUX;37.1570;;;0.0500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.9190;;;;;;;;9.1390;;;;;;;;;;;
201108149;6650246;453428;KJPA;ICPALSX;;8957.6201;0.6640;;21.3470;0.3950;0.1400;3782.9399;0.0506;43.9160;2.0630;8.4180;0.6060;3.0430;2.1710;1.1490;0.4570;9115.4600;3.1270;2.5150;0.2890;0.4260;667.6200;22.4270;5.1220;0.1500;1476.0300;146.6230;0.2360;157.2430;4.5830;17.9780;3.4090;386.9210;6.5140;68.7000;5.0630;8.0940;;98.4270;0.1230;2.8850;3.2370;1.1730;47.7510;0.3650;;6.1730;1657.0200;0.0621;0.1590;1.3740;20.6070;0.3430;12.3530;1.0680;16.3470;13.7120
201108149;6650246;453428;KJPA;ICPSGUX;44.2950;;;0.6060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.6660;;;;;;;;6.3400;;;;;;;;;;;
201108150;6650851;428534;KJPA;ICPALSX;;4182.0801;0.4080;;24.6580;0.1720;0.0574;3885.2400;0.0325;47.2990;1.2640;4.5610;0.2340;2.2210;2.4530;1.3950;0.5170;8001.6602;1.5990;2.7840;0.4620;0.4960;605.9910;21.8870;1.4950;0.1830;677.8570;122.2120;0.1630;63.8970;4.0010;19.3600;1.4240;568.2910;4.5580;118.0000;5.4500;5.0600;;11.0820;0.0573;2.1000;3.5360;0.7660;33.7930;0.4090;;3.8450;1496.0200;0.0385;0.1930;1.2310;18.8620;0.1400;13.4040;1.2820;10.7320;13.7720
201108150;6650851;428534;KJPA;ICPSGUX;57.7940;;;0.9940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.8440;;;;;;;;3.6330;;;;;;;;;;;
201108151;6653354;439187;KJPA;ICPALSX;;10655.5996;0.6880;;73.0510;0.4860;0.1210;4156.8599;0.0487;61.3430;3.2120;12.8910;0.7710;6.3400;3.3740;1.9830;0.6760;12080.5996;3.1370;3.6930;0.7580;0.6820;1185.0400;27.1700;5.2770;0.2750;1664.5601;187.1330;0.1650;347.0170;5.7980;24.5480;7.2160;429.7170;11.5370;130.0000;6.9390;14.2110;;29.6670;0.1090;3.4550;4.6560;1.2950;47.1470;0.5720;;12.5780;1751.2500;0.1310;0.2830;2.6630;25.4870;0.4450;16.5500;1.9580;18.4810;22.6000
201108151;6653354;439187;KJPA;ICPSGUX;60.9040;;;0.5300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.5260;;;;;;;;6.7270;;;;;;;;;;;
